_unit_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
73288501,5,-2,0.8,"""Neutral / author is just sharing information"": 0.201
""Negative"": 0.799
",another severe thunderstorm warning grief brown !
73288509,5,-2,0.81,"""Neutral / author is just sharing information"": 0.186
""Negative"": 0.814
",ment damn weather channel said dallas got softball size hail believe shit
73288515,5,-2,1,"""Negative"": 1.0
",already earned num less hour ! num ! fuck hot outside !
73288516,5,-2,1,"""Negative"": 1.0
",hate flying kind weather rather stormy clear trying get around storms isn't fun
73288518,5,-2,0.82,"""Positive"": 0.179
""Negative"": 0.821
",ment well num degrees week finally nice not us went nice sunny florida
73288525,5,-2,0.4,"""Neutral / author is just sharing information"": 0.208
""Tweet not related to weather condition"": 0.389
""Negative"": 0.403
",:-p ment can keep snow right miss want none
73288530,5,-2,0.61,"""Positive"": 0.394
""Negative"": 0.606
",photo not true today atlanta hot balls like num degrees http
73288532,5,-2,1,"""Negative"": 1.0
",got today weather kilen
73288535,5,-2,0.8,"""I can't tell"": 0.198
""Negative"": 0.802
",crazy weather hope everyone getting dry riding will http
73288539,5,-2,1,"""Negative"": 1.0
",fuck rain ready warm sunny weather !
73288541,5,-2,1,"""Negative"": 1.0
",good mood wanna go sun today look outside window weather good ? not really
73288542,5,-2,1,"""Negative"": 1.0
",glad ohio valley weather awful !
73288552,6,-2,1,"""Negative"": 1.0
",might just loaf crib today get hot fuck outside
73288553,5,-2,0.41,"""Neutral / author is just sharing information"": 0.398
""Tweet not related to weather condition"": 0.193
""Negative"": 0.409
",fun fact profile picture num degrees outside look cold like die probably
73288554,5,-2,0.81,"""Neutral / author is just sharing information"": 0.192
""Negative"": 0.808
",storm will death
73288556,5,-2,1,"""Negative"": 1.0
",ment really dark colony freaking please tell not going get worst part storm ?
73288576,5,-2,1,"""Negative"": 1.0
",headed chesapeake week commission boat looks like weather gonna suck hope least get sails
73288578,5,-2,0.6,"""Neutral / author is just sharing information"": 0.208
""Tweet not related to weather condition"": 0.19
""Negative"": 0.603
",green recycle shed green recycle shed damaged last wind storm currently not accepting re http
73288583,5,-2,0.8,"""Tweet not related to weather condition"": 0.199
""Negative"": 0.801
",:-( weird ass weather giving headache literally
73288593,5,-2,1,"""Negative"": 1.0
",ment find really hard focus hair war obscene humidity
73288597,5,-2,0.82,"""Neutral / author is just sharing information"": 0.182
""Negative"": 0.818
",ment weather makes outfit selection impossible spring ? winter ? ?
73288609,5,-2,1,"""Negative"": 1.0
",ment fun cold rainy weekend
73288619,5,-2,0.59,"""Tweet not related to weather condition"": 0.407
""Negative"": 0.593
",well monday miss girl child miss rad miss sunshine oh happy place evade ? gotta make work
73288624,5,-2,0.61,"""Neutral / author is just sharing information"": 0.39
""Negative"": 0.61
",grandparents hype wit thunderstorm shit lights upstairs turned like hype
73288625,5,-2,1,"""Negative"": 1.0
",ment hot fuck got damn
73288635,5,-2,0.61,"""Neutral / author is just sharing information"": 0.199
""Tweet not related to weather condition"": 0.187
""Negative"": 0.613
",stay allen weather decides rage
73288637,5,-2,1,"""Negative"": 1.0
",:( ment hate thunder storms
73288644,5,-2,0.8,"""I can't tell"": 0.198
""Negative"": 0.802
",two days row not running feels weird don't think can countenance running weird hurricane weather fb
73288645,5,-2,0.8,"""Positive"": 0.201
""Negative"": 0.799
",yucky rainy day least get spend man earth
73288647,5,-2,1,"""Negative"": 1.0
",rainy days worst defrosting car im !
73288649,5,-2,0.43,"""I can't tell"": 0.168
""Neutral / author is just sharing information"": 0.401
""Negative"": 0.431
",rainy days like one deserves alone
73288655,5,-2,0.41,"""Neutral / author is just sharing information"": 0.214
""Positive"": 0.174
""Tweet not related to weather condition"": 0.202
""Negative"": 0.41
",ment think figured not fan hot weather difficult look cool wearing shorts
73288657,7,-2,0.87,"""Neutral / author is just sharing information"": 0.13
""Negative"": 0.87
",damn weather quit making sirens go ! scary memphis
73288659,5,-2,0.39,"""I can't tell"": 0.213
""Neutral / author is just sharing information"": 0.213
""Positive"": 0.182
""Negative"": 0.392
",great another pin attire monday rainy weather forecast spring
73288664,6,-2,0.84,"""I can't tell"": 0.161
""Negative"": 0.839
",wtf weather
73288667,5,-2,0.6,"""Neutral / author is just sharing information"": 0.396
""Negative"": 0.604
",okay get windy need knock things
73288681,5,-2,1,"""Negative"": 1.0
",one thing hate warmer weather bugs man hate
73288685,5,-2,1,"""Negative"": 1.0
",im irritated weather
73288686,5,-2,0.79,"""I can't tell"": 0.211
""Negative"": 0.789
",ment ha ha ! think num outside cold shower refreshing not just cold
73288688,5,-2,0.62,"""Tweet not related to weather condition"": 0.385
""Negative"": 0.615
",hot shatt might room til cool
73288691,5,-2,0.61,"""Neutral / author is just sharing information"": 0.212
""Positive"": 0.175
""Negative"": 0.613
",weather making want take nap snore extra loud
73288693,5,-2,1,"""Negative"": 1.0
",just big ass storm prepared rain
73288695,5,-2,0.8,"""Neutral / author is just sharing information"": 0.198
""Negative"": 0.802
",epic texas storm think scarier nashville
73288698,5,-2,0.6,"""Neutral / author is just sharing information"": 0.192
""I can't tell"": 0.208
""Negative"": 0.6
",smh bipolar atlanta weather ! rain storm real bad now num degrees ! alpharetta area already got !
73288701,5,-2,0.62,"""Positive"": 0.201
""Tweet not related to weather condition"": 0.182
""Negative"": 0.616
",weather isn't lovely get back edinburgh today will not happy !
73288704,5,-2,0.81,"""Positive"": 0.192
""Negative"": 0.808
",ment hot outside lol
73288706,8,-2,0.35,"""Neutral / author is just sharing information"": 0.133
""I can't tell"": 0.258
""Positive"": 0.133
""Tweet not related to weather condition"": 0.126
""Negative"": 0.349
",hope weather cool tonight don't like weather
73288718,5,-2,1,"""Negative"": 1.0
",so hot wtf num degrees florida damn
73288724,6,-2,1,"""Negative"": 1.0
",work boring hate weather
73288727,5,-2,0.61,"""Neutral / author is just sharing information"": 0.203
""Tweet not related to weather condition"": 0.19
""Negative"": 0.607
",hot city get
73288732,5,-2,0.4,"""I can't tell"": 0.196
""Neutral / author is just sharing information"": 0.213
""Positive"": 0.192
""Negative"": 0.399
",weather make wanna blow money apparent reason
73288737,5,-2,1,"""Negative"": 1.0
",im now regretting leaving college work till last day bloody hot outside
73288741,5,-2,0.62,"""Neutral / author is just sharing information"": 0.181
""Tweet not related to weather condition"": 0.201
""Negative"": 0.619
",outside warm sunny day people enjoying weather makes want vomit
73288746,5,-2,0.82,"""Tweet not related to weather condition"": 0.18
""Negative"": 0.82
",ment now weather not go well num
73288747,5,-2,0.84,"""Tweet not related to weather condition"": 0.162
""Negative"": 0.838
",umm birthday week weather not supposed get together earth
73288750,5,-2,0.4,"""Neutral / author is just sharing information"": 0.198
""Positive"": 0.397
""Negative"": 0.405
",:) ment ! yep totally day yesterday winter skies needs move already make way sunshine !
73288752,5,-2,0.4,"""Neutral / author is just sharing information"": 0.201
""Tweet not related to weather condition"": 0.399
""Negative"": 0.401
",need warm weather slander know someone good
73288764,5,-2,0.4,"""Neutral / author is just sharing information"": 0.384
""Tweet not related to weather condition"": 0.215
""Negative"": 0.401
",yeah wearing favorite old faded black jeans grey work today dressing weather
73288773,5,-2,0.8,"""Neutral / author is just sharing information"": 0.202
""Negative"": 0.798
",ment good last weeks rain snow hail tornados etc !
73288775,5,-2,0.82,"""Neutral / author is just sharing information"": 0.181
""Negative"": 0.819
",one thing sure spring time michigan ! days always weather
73288778,5,-2,0.59,"""Positive"": 0.204
""Tweet not related to weather condition"": 0.204
""Negative"": 0.592
",hope everyone safe devastating weather weekend ! hopefully new week will bring new beginnings !
73288779,5,-2,0.79,"""Tweet not related to weather condition"": 0.208
""Negative"": 0.792
",stupid weather hair nothing
73288782,5,-2,0.57,"""Neutral / author is just sharing information"": 0.213
""Tweet not related to weather condition"": 0.213
""Negative"": 0.574
",freezing basement hot day smh
73288783,5,-2,1,"""Negative"": 1.0
",num ment ugh rainy monday lakers lose ? next gonna come back win series ! lol
73288786,5,-2,0.41,"""Neutral / author is just sharing information"": 0.402
""Tweet not related to weather condition"": 0.186
""Negative"": 0.412
",planting soaked standstill us farmers behind due persistence cool wet weather http http agriculture
73288791,5,-2,0.41,"""Neutral / author is just sharing information"": 0.212
""Positive"": 0.381
""Negative"": 0.407
",ment time weather decent !
73288794,5,-2,0.38,"""Neutral / author is just sharing information"": 0.217
""Positive"": 0.217
""Tweet not related to weather condition"": 0.186
""Negative"": 0.379
",yeah want go new york used cali weather ?
73288805,5,-2,1,"""Negative"": 1.0
",ment omg weather day people everything need rebecca black summon friday
73288814,5,-2,1,"""Negative"": 1.0
",monday rainy soo dead lol coffee must
73288821,5,-2,0.6,"""Neutral / author is just sharing information"": 0.208
""Positive"": 0.189
""Negative"": 0.604
",hot ! great run though ! num
73288826,5,-2,0.4,"""Neutral / author is just sharing information"": 0.2
""I can't tell"": 0.2
""Tweet not related to weather condition"": 0.2
""Negative"": 0.4
",ment oh weather outside weather
73288834,5,-2,0.82,"""Neutral / author is just sharing information"": 0.183
""Negative"": 0.817
",hot hell outside ! geez !
73288840,5,-2,0.79,"""Tweet not related to weather condition"": 0.207
""Negative"": 0.793
",shit last num pneumonia weather got
73288848,5,-2,1,"""Negative"": 1.0
",ment didn't go weather bad !
73288851,5,-2,1,"""Negative"": 1.0
",damn humidity foiled !
73288857,5,-2,0.78,"""Neutral / author is just sharing information"": 0.215
""Negative"": 0.785
",supposed sunny get rainy going walking around campus city ugh
73288861,5,-2,0.8,"""Tweet not related to weather condition"": 0.196
""Negative"": 0.804
",man feel like num degrees room mama tripping not letting cut ac
73288873,5,-2,1,"""Negative"": 1.0
",beach friends really windy not fun
73288874,5,-2,0.8,"""Neutral / author is just sharing information"": 0.199
""Negative"": 0.801
",ment lol ! heck yeah still know drank whole carton ran outside hot sun getting heart attack
73288878,5,-2,0.81,"""Tweet not related to weather condition"": 0.188
""Negative"": 0.812
",ment good morrow nice lady already mid summer weather :o hate sweating much
73288891,5,-2,0.63,"""Neutral / author is just sharing information"": 0.191
""Tweet not related to weather condition"": 0.18
""Negative"": 0.629
",ment wait snow sympathy !
73288905,5,-2,0.4,"""I can't tell"": 0.213
""Positive"": 0.188
""Tweet not related to weather condition"": 0.195
""Negative"": 0.404
",glad not part new england weather week
73288907,5,-2,0.81,"""I can't tell"": 0.193
""Negative"": 0.807
",uh oh storm approaches
73288910,6,-2,0.66,"""Neutral / author is just sharing information"": 0.338
""Negative"": 0.662
",ment careful ! bad weather leaving headed num corridor
73288915,5,-2,0.58,"""I can't tell"": 0.216
""Positive"": 0.204
""Negative"": 0.58
",hot outside damn !
73288935,5,-2,1,"""Negative"": 1.0
",ment hot fuck
73288943,5,-2,1,"""Negative"": 1.0
",weather made feel little lonesome http
73288948,5,-2,0.64,"""Neutral / author is just sharing information"": 0.207
""Tweet not related to weather condition"": 0.155
""Negative"": 0.638
",cleveland rainy session think ohio took april showers bring may flowers much serious
73288949,5,-2,1,"""Negative"": 1.0
",hitting today damn hot run outside
73288952,5,-2,1,"""Negative"": 1.0
",weather trash should've just missed flight purpose stayed tennessee
73288955,5,-2,0.61,"""Tweet not related to weather condition"": 0.388
""Negative"": 0.612
",freezing wondering world ppl around drinking ice water
73288959,5,-2,0.85,"""Tweet not related to weather condition"": 0.154
""Negative"": 0.846
",oh cleveland came home see repaid nothing crap weather typical love affair
73288980,7,-2,0.73,"""Tweet not related to weather condition"": 0.273
""Negative"": 0.727
",damn comes storm
73288992,5,-2,0.6,"""Neutral / author is just sharing information"": 0.194
""Tweet not related to weather condition"": 0.204
""Negative"": 0.603
",gotta meet advisor gonna make best rainy day wat
73288997,5,-2,0.58,"""Positive"": 0.422
""Negative"": 0.578
",:( ment sad leave sunshine
73288999,5,-2,0.81,"""I can't tell"": 0.192
""Negative"": 0.808
",man hot balls !
73289000,5,-2,0.6,"""Neutral / author is just sharing information"": 0.403
""Negative"": 0.597
",ment week weather hot
73289002,5,-2,0.79,"""Neutral / author is just sharing information"": 0.211
""Negative"": 0.789
",ment num degrees today ? people gone break weather omg stfu lol
73289003,5,-2,0.61,"""Neutral / author is just sharing information"": 0.192
""Positive"": 0.194
""Negative"": 0.614
",:-d ment guys worst luck weather mother nature peeps know
73289006,5,-2,1,"""Negative"": 1.0
",now complaining hot num degrees montanan
73289008,5,-2,0.8,"""I can't tell"": 0.203
""Negative"": 0.797
",num clock sunny ! num
73289016,6,-2,0.47,"""Neutral / author is just sharing information"": 0.342
""Positive"": 0.183
""Negative"": 0.475
",ment fool watch snow just said
73289018,5,-2,0.42,"""Neutral / author is just sharing information"": 0.363
""Positive"": 0.215
""Negative"": 0.422
",want sunshine !
73289021,5,-2,0.79,"""I can't tell"": 0.207
""Negative"": 0.793
",hot outside crazy im sure ppl naked num think
73289029,5,-2,1,"""Negative"": 1.0
",:p hate muggy ass weather
73289032,5,-2,0.39,"""Neutral / author is just sharing information"": 0.204
""I can't tell"": 0.187
""Tweet not related to weather condition"": 0.214
""Negative"": 0.394
",apparently really bad leave car num degrees http
73289036,5,-2,0.78,"""Positive"": 0.218
""Negative"": 0.782
",=/ gotta love texas weather num degrees outside feel like num degrees
73289039,5,-2,1,"""Negative"": 1.0
",great call day game rangers weather nasty
73289044,5,-2,1,"""Negative"": 1.0
",num just heard weather's supposed suck today wind rain hail whole num yards least it'll warm
73289046,5,-2,1,"""Negative"": 1.0
",tired damn weather !
73289048,5,-2,1,"""Negative"": 1.0
",ment mood damn weather
