de_id,_trusted_judgments,what_emotion_does_author_express_specifically_about_the_weather,what_emotion_does_author_express_specifically_about_the_weather:confidence,what_emotion_does_author_express_specifically_about_the_weather:confidence_summary,tweet_text
DE_CF4_03988,5,-2,0.79,"""I can't tell"": 0.206
""Negative"": 0.794
",ment ment hell windy bristol today hurricane central !
DE_CF4_03992,5,-2,1,"""Negative"": 1.0
",way cold morning
DE_CF4_04000,5,-2,0.59,"""Tweet not related to weather condition"": 0.411
""Negative"": 0.589
",cut engines burning much fuel storm ! http
DE_CF4_04006,5,-2,0.8,"""Neutral / author is just sharing information"": 0.202
""Negative"": 0.798
",hope snow storm condition will get better soon brainchild best wishes
DE_CF4_04007,5,-2,0.6,"""Neutral / author is just sharing information"": 0.21
""Tweet not related to weather condition"": 0.191
""Negative"": 0.599
",ment worse lived north east num years ago massive storm lost power num days
DE_CF4_04008,5,-2,0.61,"""Positive"": 0.389
""Negative"": 0.611
",ment la best weather us ! freezing bro cold !
DE_CF4_04014,5,-2,0.62,"""Neutral / author is just sharing information"": 0.376
""Negative"": 0.624
",snow storm snow storm tough getting super bowl http
DE_CF4_04017,5,-2,0.41,"""Neutral / author is just sharing information"": 0.396
""Positive"": 0.196
""Negative"": 0.408
",okay wondering thinking promised take son snow tomorrow sunny skies rain weeks beach time ?
DE_CF4_04020,5,-2,0.39,"""I can't tell"": 0.176
""Neutral / author is just sharing information"": 0.226
""Positive"": 0.208
""Negative"": 0.39
",ideas shoot go snow melting ? im gonna miss
DE_CF4_04033,5,-2,0.63,"""Neutral / author is just sharing information"": 0.371
""Negative"": 0.629
",ment times weather hurt job growth january http
DE_CF4_04041,5,-2,1,"""Negative"": 1.0
",thunderstorms not good
DE_CF4_04045,5,-2,1,"""Negative"": 1.0
",cold outside
DE_CF4_04046,5,-2,1,"""Negative"": 1.0
",like seriously cold weather can get warm !
DE_CF4_04050,5,-2,1,"""Negative"": 1.0
",ment took doggies walk bad got cold quickly practically ran back home br ! num
DE_CF4_04053,5,-2,0.79,"""Positive"": 0.211
""Negative"": 0.789
",;d ment no ! don't wanna go ! got crazy cold weather outs wanna stay ! beautiful weather !
DE_CF4_04055,5,-2,0.43,"""Neutral / author is just sharing information"": 0.167
""Tweet not related to weather condition"": 0.407
""Negative"": 0.426
",ment wait ment goodell says country affected current storm
DE_CF4_04059,5,-2,1,"""Negative"": 1.0
",funny need cold season go warm weather appear
DE_CF4_04067,5,-2,1,"""Negative"": 1.0
",hate wish warm feet bum hate rain
DE_CF4_04069,5,-2,1,"""Negative"": 1.0
",windy enough ?
DE_CF4_04071,5,-2,1,"""Negative"": 1.0
",windy omg
DE_CF4_04078,5,-2,1,"""Negative"": 1.0
",sledge just blew pond windy
DE_CF4_04079,5,-2,1,"""Negative"": 1.0
",ment ok one thing put diary scared strong windy day night
DE_CF4_04080,5,-2,0.62,"""Neutral / author is just sharing information"": 0.193
""I can't tell"": 0.187
""Negative"": 0.62
",windy snuggle
DE_CF4_04081,5,-2,1,"""Negative"": 1.0
",really windy loud stupid alarm going now ! sh
DE_CF4_04086,5,-2,0.6,"""Neutral / author is just sharing information"": 0.404
""Negative"": 0.596
",ford focus paid attention not smash central granted mega windy
DE_CF4_04087,5,-2,1,"""Negative"": 1.0
",windy today surprised house hasn't blown !
DE_CF4_04088,5,-2,0.62,"""Neutral / author is just sharing information"": 0.172
""Tweet not related to weather condition"": 0.207
""Negative"": 0.621
",journey morning powered petrol windy hell
DE_CF4_04089,5,-2,0.79,"""Neutral / author is just sharing information"": 0.21
""Negative"": 0.79
",ment good timing think today officially bad hair day whole windy country !
DE_CF4_04090,5,-2,0.82,"""Neutral / author is just sharing information"": 0.185
""Negative"": 0.815
",windy cambridge hope wind doesn't sweep away first years
DE_CF4_04091,5,-2,0.59,"""Neutral / author is just sharing information"": 0.225
""I can't tell"": 0.184
""Negative"": 0.591
",grey cold windy woken worlds unsettled stomach nearly !
DE_CF4_04092,5,-2,1,"""Negative"": 1.0
",windy day don't think can bothered tackle weather walk round block today mr harry
DE_CF4_04099,6,-2,0.85,"""Neutral / author is just sharing information"": 0.152
""Negative"": 0.848
",super duper windy today fear tower may topple
DE_CF4_04102,5,-2,0.65,"""I can't tell"": 0.355
""Negative"": 0.645
",windy !
DE_CF4_04103,5,-2,1,"""Negative"": 1.0
",don't want go outside windy
DE_CF4_04106,5,-2,0.62,"""I can't tell"": 0.166
""Positive"": 0.213
""Negative"": 0.621
",weather past two nights suitable kite flying sailing blowing gale living open fields not good
DE_CF4_04113,5,-2,0.58,"""Neutral / author is just sharing information"": 0.21
""Tweet not related to weather condition"": 0.21
""Negative"": 0.579
",baby cold outside
DE_CF4_04118,5,-2,0.8,"""Tweet not related to weather condition"": 0.2
""Negative"": 0.8
",depends nola humidity awful ment better bachelor party new orleans nashville goals golf alcohol
DE_CF4_04122,5,-2,1,"""Negative"": 1.0
",:( ment always next blizzard
DE_CF4_04125,5,-2,1,"""Negative"": 1.0
",really glad bus didn't show looking excuse stand outside cold num minutes
DE_CF4_04126,5,-2,1,"""Negative"": 1.0
",blizzard turns chicago commute nightmare http
DE_CF4_04142,5,-2,0.4,"""Neutral / author is just sharing information"": 0.202
""I can't tell"": 0.202
""Positive"": 0.193
""Negative"": 0.403
",wow ! windy ! chinook
DE_CF4_04150,5,-2,1,"""Negative"": 1.0
",snow work
DE_CF4_04153,5,-2,0.41,"""Neutral / author is just sharing information"": 0.194
""Tweet not related to weather condition"": 0.394
""Negative"": 0.411
",everyday bt make news instead abt thunderstorms cyclones timmy got bike stole cole
DE_CF4_04167,5,-2,0.42,"""Neutral / author is just sharing information"": 0.197
""Tweet not related to weather condition"": 0.381
""Negative"": 0.422
",ment little man cold weather
DE_CF4_04169,5,-2,0.63,"""Neutral / author is just sharing information"": 0.185
""Tweet not related to weather condition"": 0.188
""Negative"": 0.626
",ment num year old vinyl siding vs florida's disgusting winter thunder storm biggie replacement piece
DE_CF4_04172,5,-2,0.8,"""Neutral / author is just sharing information"": 0.198
""Negative"": 0.802
",drive cape num num hours slush crap num accidents involving num cars along way
DE_CF4_04174,5,-2,0.62,"""I can't tell"": 0.377
""Negative"": 0.623
",crazy weather num degrees today everything covered slush fun scraping driveway walkway motel ! getting cold !
DE_CF4_04176,5,-2,0.64,"""Neutral / author is just sharing information"": 0.135
""I can't tell"": 0.225
""Negative"": 0.641
",ment cold windy dreading push still gotta move car
DE_CF4_04180,5,-2,1,"""Negative"": 1.0
",:( cold weather really getting miss california
DE_CF4_04184,5,-2,0.58,"""Neutral / author is just sharing information"": 0.422
""Negative"": 0.578
",wet basements turn buyers take care gutters wet weather cleaning checking hangars realestate
DE_CF4_04186,5,-2,0.81,"""Neutral / author is just sharing information"": 0.194
""Negative"": 0.806
",snow so many times till even funny live http
DE_CF4_04193,5,-2,0.79,"""Tweet not related to weather condition"": 0.215
""Negative"": 0.785
",allergic stupid people cold weather wet weather snow mondays
DE_CF4_04198,5,-2,0.8,"""Neutral / author is just sharing information"": 0.203
""Negative"": 0.797
",ment wow not part snowstorm miss ! must sore back !
DE_CF4_04205,5,-2,1,"""Negative"": 1.0
",kind weather makes not want go outside not raining cold hell
DE_CF4_04207,5,-2,1,"""Negative"": 1.0
",:'( snowstorms lightening thunder storms scare seriously traumatized lil girl
DE_CF4_04209,5,-2,0.41,"""Neutral / author is just sharing information"": 0.201
""Positive"": 0.392
""Negative"": 0.407
",ment love weather ! hair froze stepped outside plus got shower wet hair
DE_CF4_04211,5,-2,0.62,"""I can't tell"": 0.198
""Tweet not related to weather condition"": 0.186
""Negative"": 0.616
",get stranded cold weather ? according
DE_CF4_04212,5,-2,1,"""Negative"": 1.0
",ment hate happens get nighttime thunderstorms summer hot
DE_CF4_04213,5,-2,0.59,"""Positive"": 0.214
""Tweet not related to weather condition"": 0.196
""Negative"": 0.59
",ment used love thunderstorms now can't handle fireworks heart problem
DE_CF4_04218,5,-2,0.61,"""Neutral / author is just sharing information"": 0.188
""Positive"": 0.205
""Negative"": 0.607
",:-( yeah sorry bad weather ment just landed russia kidding just got dallas !
DE_CF4_04221,5,-2,1,"""Negative"": 1.0
",lander lil didn't even chance see shadow cold anyone go outside http
DE_CF4_04223,5,-2,1,"""Negative"": 1.0
",sleepless night sub zeros http fail weather
DE_CF4_04224,6,-2,0.35,"""I can't tell"": 0.334
""Neutral / author is just sharing information"": 0.317
""Negative"": 0.349
",ment alright stuff different day can't really complain ! not snowy super cold
DE_CF4_04225,5,-2,1,"""Negative"": 1.0
",heading hubby walk mall not beloved trail can cold go outside
DE_CF4_04226,5,-2,1,"""Negative"": 1.0
",:) think slightly depressed cold wet gloomy weather taxes not finding place yet can eat way
DE_CF4_04228,5,-2,1,"""Negative"": 1.0
",okay windy of
DE_CF4_04230,5,-2,1,"""Negative"": 1.0
",food friday slow cooker coconut chai snow piled morning crushing hopes http
DE_CF4_04239,5,-2,0.79,"""Neutral / author is just sharing information"": 0.209
""Negative"": 0.791
",kinda grown plan snowball fight bitch grow cold outside bullshit
DE_CF4_04241,5,-2,0.62,"""Neutral / author is just sharing information"": 0.182
""Positive"": 0.197
""Negative"": 0.621
",got today unfortunately snow almost gone three days coming week don't make
DE_CF4_04250,5,-2,1,"""Negative"": 1.0
",wow still snowing weather crazy crazy surely mean want spring now ! cold
DE_CF4_04252,5,-2,0.84,"""I can't tell"": 0.16
""Negative"": 0.84
",denver weather ppl liars week ! nobody said snow today wtf
DE_CF4_04253,5,-2,1,"""Negative"": 1.0
",ment snow mercy damn
DE_CF4_04255,5,-2,0.59,"""Neutral / author is just sharing information"": 0.406
""Negative"": 0.594
",freezing outside ! try stay warm remember questions call fav busted num num num
DE_CF4_04257,5,-2,1,"""Negative"": 1.0
",forget snow boots want flip flop weather http
DE_CF4_04262,5,-2,1,"""Negative"": 1.0
",windy weather look like right state wind blew
DE_CF4_04278,5,-2,0.78,"""Neutral / author is just sharing information"": 0.216
""Negative"": 0.784
",windy qatar freezing phoenix torrential downpour thunderstorms melbourne can't get normal weather golf anywhere ?
DE_CF4_04280,5,-2,1,"""Negative"": 1.0
",hope everybody staying warm ! awful storms across country
DE_CF4_04288,5,-2,1,"""Negative"": 1.0
",damn ment outside wet ass weather
DE_CF4_04293,5,-2,0.8,"""Tweet not related to weather condition"": 0.196
""Negative"": 0.804
",know bette not rain hear !
DE_CF4_04300,5,-2,1,"""Negative"": 1.0
",poor boy walking got wet hell rain
DE_CF4_04303,5,-2,1,"""Negative"": 1.0
",cold wet outside wah http
DE_CF4_04304,5,-2,1,"""Negative"": 1.0
",tired cold rainy days
DE_CF4_04315,5,-2,1,"""Negative"": 1.0
",irony ? ment rain rain go away wish sunny mexico ment ment http
DE_CF4_04322,5,-2,0.8,"""Tweet not related to weather condition"": 0.196
""Negative"": 0.804
",downstairs furnace isn't working ! ! cold
DE_CF4_04325,5,-2,0.61,"""I can't tell"": 0.389
""Negative"": 0.611
",not ready take coat yet chilly girl
DE_CF4_04326,5,-2,0.62,"""Neutral / author is just sharing information"": 0.376
""Negative"": 0.624
",leaving charlotte fly snowy dallas ! doesn't seem right either way yi super bowl !
DE_CF4_04331,6,-2,0.82,"""Neutral / author is just sharing information"": 0.176
""Negative"": 0.824
",snowy dallas making tough travel fans super bowl latest accumulation map http
DE_CF4_04332,5,-2,0.4,"""Neutral / author is just sharing information"": 0.393
""Positive"": 0.203
""Negative"": 0.404
",cold rainy outside will warm joyful tonite improv warmth goodness starts num doors num
DE_CF4_04338,5,-2,1,"""Negative"": 1.0
",yup still raining outside want go get mail raining cold yuck
DE_CF4_04342,6,-2,0.52,"""Neutral / author is just sharing information"": 0.311
""Tweet not related to weather condition"": 0.169
""Negative"": 0.521
",holy smokes twice one storm
DE_CF4_04344,5,-2,0.79,"""Neutral / author is just sharing information"": 0.206
""Negative"": 0.794
",num charlotte help ? thought sunny south
DE_CF4_04346,5,-2,0.82,"""Neutral / author is just sharing information"": 0.178
""Negative"": 0.822
",gross outside office warm cozy thinking dimming lights tea
DE_CF4_04347,5,-2,0.39,"""I can't tell"": 0.192
""Neutral / author is just sharing information"": 0.213
""Positive"": 0.201
""Negative"": 0.395
",sitting starbucks num time today ! cold rainy day nothing better num
DE_CF4_04349,5,-2,1,"""Negative"": 1.0
",rainy cold miss last weekends weather
DE_CF4_04350,5,-2,0.86,"""Neutral / author is just sharing information"": 0.14
""Negative"": 0.86
",rainy days make cranky
DE_CF4_04351,5,-2,1,"""Negative"": 1.0
",ment can feel superbowl getting postponed due weather sigh
DE_CF4_04352,5,-2,0.63,"""Positive"": 0.371
""Negative"": 0.629
",despite lack sleep nasty weather crazy ass night great day
DE_CF4_04359,6,-2,1,"""Negative"": 1.0
",winter thunderstorms creep ?
DE_CF4_04360,6,-2,0.67,"""I can't tell"": 0.143
""Positive"": 0.186
""Negative"": 0.671
",complaint num outside think might get yelled fb weather cold
DE_CF4_04375,5,-2,0.83,"""Neutral / author is just sharing information"": 0.168
""Negative"": 0.832
",ment want num num inches snow storm thunder shit stuck train
DE_CF4_04381,5,-2,0.59,"""Neutral / author is just sharing information"": 0.212
""Positive"": 0.194
""Negative"": 0.594
",feel sorry everyone venture outside today warm cosy bed btw
DE_CF4_04384,5,-2,0.42,"""Neutral / author is just sharing information"": 0.387
""Tweet not related to weather condition"": 0.189
""Negative"": 0.424
",ment ah bless expect wasn't long stay big wide windy world lola much house cat ! charlie prowler
DE_CF4_04396,5,-2,0.42,"""I can't tell"": 0.363
""Positive"": 0.215
""Negative"": 0.422
",snowing outside warm suite warm bed tv nap conquer snow food plan !
DE_CF4_04399,5,-2,0.83,"""Neutral / author is just sharing information"": 0.169
""Negative"": 0.831
",super cold outside ears just warmed back thought frost bitten
DE_CF4_04404,6,-2,0.83,"""Neutral / author is just sharing information"": 0.166
""Negative"": 0.834
",thunder storms february ? cause weather bad possible
DE_CF4_04406,5,-2,0.6,"""Neutral / author is just sharing information"": 0.201
""Positive"": 0.194
""Negative"": 0.604
",crazy chicago weather bright cause snow thunderstorms winter abso no cars road weird
DE_CF4_04408,5,-2,0.6,"""Neutral / author is just sharing information"": 0.219
""Tweet not related to weather condition"": 0.18
""Negative"": 0.601
",gosh ! blizzard thunderstorms ! talk apocalyptic ! walking gusting winds made feel like moses desert !
DE_CF4_04414,5,-2,0.82,"""I can't tell"": 0.18
""Negative"": 0.82
",damn ! guess worse snow storms ever happen chicago thunder lightning fuck ! odd
DE_CF4_04417,5,-2,0.44,"""I can't tell"": 0.203
""Neutral / author is just sharing information"": 0.361
""Negative"": 0.436
",not much heat humidity ! num
DE_CF4_04429,6,-2,0.68,"""Neutral / author is just sharing information"": 0.321
""Negative"": 0.679
",ment monster storm thunder lightening huge wind gusts everything closed streets deserted city quiet
DE_CF4_04437,5,-2,0.42,"""Neutral / author is just sharing information"": 0.198
""Tweet not related to weather condition"": 0.386
""Negative"": 0.416
",since puffing humidity anyways waste money shop shit
DE_CF4_04438,5,-2,0.78,"""Neutral / author is just sharing information"": 0.215
""Negative"": 0.785
",ment can't wait num leave ! like dangerous worst snow storm ever seen thunder mixed snow ! reckless !
